comment_score,created_utc,labeled_submission,Sentiment
3,25/12/2024 00:44,ETH,Positive
0,24/12/2024 22:19,ETH,Positive
2,26/12/2024 03:30,ETH,Positive
2,24/12/2024 23:39,ETH,Negative
1,25/12/2024 00:49,ETH,Positive
2,24/12/2024 23:19,ETH,Negative
2,26/12/2024 03:48,ETH,Negative
1,26/12/2024 03:57,ETH,Negative
481,24/12/2024 19:36,BTC,Positive
207,24/12/2024 19:33,BTC,Negative
31,24/12/2024 19:51,BTC,Positive
41,24/12/2024 19:50,BTC,Positive
10,24/12/2024 20:00,BTC,Positive
17,24/12/2024 19:39,BTC,Positive
4,24/12/2024 19:41,BTC,Negative
5,24/12/2024 20:09,BTC,Negative
8,24/12/2024 19:36,BTC,Positive
5,24/12/2024 19:41,BTC,Negative
2,24/12/2024 19:24,BTC,Positive
2,24/12/2024 19:54,BTC,Positive
2,24/12/2024 20:33,BTC,Negative
2,24/12/2024 21:01,BTC,Negative
2,24/12/2024 21:05,BTC,Positive
2,24/12/2024 21:07,BTC,Negative
2,24/12/2024 21:33,BTC,Positive
2,24/12/2024 22:06,BTC,Negative
2,25/12/2024 00:35,BTC,Positive
2,25/12/2024 13:45,BTC,Negative
4,24/12/2024 19:24,BTC,Negative
2,24/12/2024 19:36,BTC,Positive
1,24/12/2024 19:58,BTC,Negative
1,24/12/2024 20:04,BTC,Negative
1,24/12/2024 20:06,BTC,Negative
1,24/12/2024 20:07,BTC,Positive
1,24/12/2024 20:26,BTC,Negative
1,24/12/2024 20:30,BTC,Negative
1,24/12/2024 20:32,BTC,Negative
1,24/12/2024 20:46,BTC,Negative
1,24/12/2024 20:47,BTC,Negative
1,24/12/2024 20:56,BTC,Positive
1,24/12/2024 21:07,BTC,Positive
1,24/12/2024 21:23,BTC,Positive
1,24/12/2024 21:28,BTC,Negative
1,24/12/2024 21:30,BTC,Negative
1,24/12/2024 21:30,BTC,Positive
1,24/12/2024 21:33,BTC,Positive
1,24/12/2024 21:40,BTC,Positive
1,24/12/2024 22:08,BTC,Negative
1,24/12/2024 22:10,BTC,Negative
1,24/12/2024 22:16,BTC,Negative
1,24/12/2024 22:20,BTC,Positive
1,24/12/2024 22:30,BTC,Negative
1,24/12/2024 23:02,BTC,Positive
1,24/12/2024 23:11,BTC,Positive
1,24/12/2024 23:32,BTC,Negative
1,24/12/2024 23:40,BTC,Positive
1,24/12/2024 23:41,BTC,Positive
1,25/12/2024 00:05,BTC,Positive
1,25/12/2024 00:27,BTC,Negative
1,25/12/2024 01:21,BTC,Negative
1,25/12/2024 03:12,BTC,Positive
1,25/12/2024 03:33,BTC,Negative
1,25/12/2024 03:43,BTC,Positive
1,25/12/2024 04:02,BTC,Negative
1,25/12/2024 04:41,BTC,Positive
1,25/12/2024 05:21,BTC,Positive
1,25/12/2024 05:27,BTC,Negative
1,25/12/2024 06:09,BTC,Negative
1,25/12/2024 08:15,BTC,Positive
1,25/12/2024 13:28,BTC,Negative
1,25/12/2024 13:53,BTC,Positive
1,25/12/2024 16:21,BTC,Negative
1,25/12/2024 17:26,BTC,Negative
1,25/12/2024 18:22,BTC,Negative
1,25/12/2024 18:51,BTC,Positive
1,25/12/2024 22:14,BTC,Negative
1,26/12/2024 01:47,BTC,Negative
1,26/12/2024 03:52,BTC,Negative
1,26/12/2024 04:18,BTC,Negative
1,26/12/2024 06:21,BTC,Negative
1,24/12/2024 19:40,BTC,Negative
1,24/12/2024 19:43,BTC,Positive
1,24/12/2024 20:01,BTC,Negative
1,24/12/2024 20:03,BTC,Negative
0,24/12/2024 19:35,BTC,Positive
-1,24/12/2024 20:43,BTC,Negative
0,24/12/2024 19:40,BTC,Negative
0,24/12/2024 19:46,BTC,Negative
0,24/12/2024 19:54,BTC,Negative
0,24/12/2024 20:04,BTC,Positive
53,24/12/2024 20:01,BTC,Positive
18,24/12/2024 20:15,BTC,Positive
6,24/12/2024 20:21,BTC,Negative
2,24/12/2024 20:59,BTC,Negative
2,25/12/2024 00:09,BTC,Positive
3,24/12/2024 21:40,BTC,Positive
4,24/12/2024 19:56,BTC,Negative
2,24/12/2024 20:39,BTC,Negative
2,24/12/2024 22:13,BTC,Negative
1,25/12/2024 02:57,BTC,Positive
1,25/12/2024 03:44,BTC,Positive
-1,24/12/2024 21:22,BTC,Negative
31,24/12/2024 19:39,BTC,Positive
7,24/12/2024 20:46,BTC,Positive
3,24/12/2024 19:41,BTC,Negative
2,24/12/2024 20:02,BTC,Positive
1,24/12/2024 20:47,BTC,Positive
5,24/12/2024 20:12,BTC,Negative
1,25/12/2024 04:07,BTC,Negative
8,24/12/2024 21:14,BTC,Positive
7,24/12/2024 21:32,BTC,Negative
1,24/12/2024 22:12,BTC,Positive
1,25/12/2024 10:32,BTC,Positive
0,24/12/2024 20:09,BTC,Negative
10,24/12/2024 19:52,BTC,Positive
2,24/12/2024 21:14,BTC,Positive
2,25/12/2024 04:08,BTC,Positive
1,25/12/2024 14:48,BTC,Negative
1,24/12/2024 22:59,BTC,Positive
1,25/12/2024 04:09,BTC,Negative
0,25/12/2024 01:32,BTC,Negative
1,25/12/2024 16:34,BTC,Negative
1,25/12/2024 06:09,BTC,Negative
1,25/12/2024 08:40,BTC,Negative
1,24/12/2024 19:42,BTC,Negative
1,24/12/2024 22:00,BTC,Negative
13,25/12/2024 04:05,BTC,Positive
4,24/12/2024 23:53,BTC,Positive
-11,24/12/2024 20:35,BTC,Negative
21,24/12/2024 21:07,BTC,Negative
1,25/12/2024 00:56,BTC,Positive
1,25/12/2024 04:06,BTC,Negative
4,24/12/2024 20:13,BTC,Positive
6,24/12/2024 21:09,BTC,Positive
1,25/12/2024 04:07,BTC,Positive
1,24/12/2024 21:14,BTC,Positive
5,24/12/2024 21:02,BTC,Negative
2,25/12/2024 05:15,BTC,Positive
3,25/12/2024 04:08,BTC,Negative
-5,24/12/2024 21:54,BTC,Negative
1,25/12/2024 08:16,BTC,Negative
1,25/12/2024 14:48,BTC,Negative
0,24/12/2024 19:45,BTC,Negative
1,24/12/2024 22:42,BTC,Negative
13,24/12/2024 20:56,BTC,Positive
5,24/12/2024 20:39,BTC,Negative
1,25/12/2024 00:29,BTC,Positive
4,24/12/2024 21:26,BTC,Positive
5,25/12/2024 00:24,BTC,Positive
1,25/12/2024 04:05,BTC,Negative
1,25/12/2024 06:49,BTC,Positive
1,25/12/2024 08:23,BTC,Positive
1,25/12/2024 13:29,BTC,Positive
5,24/12/2024 20:48,BTC,Negative
1,24/12/2024 21:47,BTC,Negative
1,24/12/2024 21:07,BTC,Positive
1,26/12/2024 05:00,BTC,Negative
0,25/12/2024 09:20,BTC,Positive
2,24/12/2024 19:49,BTC,Negative
1,25/12/2024 00:24,BTC,Positive
-11,24/12/2024 21:03,BTC,Positive
1,26/12/2024 06:26,BTC,Positive
1,25/12/2024 12:10,BTC,Positive
0,24/12/2024 19:55,BTC,Negative
1,25/12/2024 03:22,BTC,Negative
0,25/12/2024 12:12,BTC,Positive
1,24/12/2024 20:05,BTC,Negative
1,24/12/2024 20:10,BTC,Negative
1,25/12/2024 08:05,BTC,Positive
1,25/12/2024 12:12,BTC,Negative
1,24/12/2024 20:51,BTC,Positive
1,25/12/2024 19:39,BTC,Positive
1,25/12/2024 12:13,BTC,Positive
1,24/12/2024 21:51,BTC,Negative
2,26/12/2024 00:53,BTC,Negative
1,24/12/2024 22:45,BTC,Negative
1,26/12/2024 02:46,BTC,Negative
1,26/12/2024 06:50,BTC,Negative
55,24/12/2024 16:56,BTC,Positive
26,24/12/2024 17:03,BTC,Positive
25,24/12/2024 17:24,BTC,Negative
10,24/12/2024 17:59,BTC,Positive
39,24/12/2024 17:11,BTC,Positive
5,24/12/2024 16:57,BTC,Positive
6,24/12/2024 18:44,BTC,Negative
10,24/12/2024 19:29,BTC,Negative
3,25/12/2024 07:09,BTC,Negative
9,24/12/2024 17:26,BTC,Negative
2,24/12/2024 17:56,BTC,Negative
2,24/12/2024 18:37,BTC,Positive
2,24/12/2024 20:36,BTC,Positive
2,24/12/2024 23:26,BTC,Positive
2,25/12/2024 04:25,BTC,Negative
2,24/12/2024 18:58,BTC,Positive
1,24/12/2024 17:56,BTC,Negative
1,24/12/2024 18:51,BTC,Positive
1,24/12/2024 19:26,BTC,Negative
1,24/12/2024 20:21,BTC,Negative
1,24/12/2024 21:24,BTC,Positive
1,24/12/2024 22:35,BTC,Positive
1,25/12/2024 01:36,BTC,Positive
1,25/12/2024 04:57,BTC,Negative
1,25/12/2024 09:44,BTC,Positive
1,26/12/2024 02:38,BTC,Negative
1,24/12/2024 16:59,BTC,Negative
1,24/12/2024 17:53,BTC,Negative
1,25/12/2024 05:26,BTC,Positive
-5,24/12/2024 17:02,BTC,Positive
0,24/12/2024 17:18,BTC,Positive
0,24/12/2024 20:14,BTC,Positive
52,24/12/2024 16:57,BTC,Negative
3,24/12/2024 21:47,BTC,Negative
3,24/12/2024 22:33,BTC,Positive
2,24/12/2024 23:36,BTC,Positive
10,24/12/2024 18:01,BTC,Positive
1,25/12/2024 17:51,BTC,Positive
-12,24/12/2024 17:57,BTC,Negative
2,25/12/2024 11:18,BTC,Negative
3,25/12/2024 07:54,BTC,Negative
1,25/12/2024 14:49,BTC,Negative
1,26/12/2024 00:33,BTC,Positive
1,25/12/2024 23:18,BTC,Negative
3,24/12/2024 23:28,BTC,Negative
2,24/12/2024 19:40,BTC,Negative
1,25/12/2024 04:11,BTC,Negative
-2,24/12/2024 17:36,BTC,Negative
1,24/12/2024 19:26,BTC,Negative
1,24/12/2024 21:43,BTC,Negative
13,24/12/2024 17:00,BTC,Negative
1,24/12/2024 17:24,BTC,Positive
1,24/12/2024 17:33,BTC,Negative
1,24/12/2024 17:38,BTC,Positive
3,24/12/2024 18:09,BTC,Positive
7,24/12/2024 17:07,BTC,Positive
1,24/12/2024 17:58,BTC,Negative
12,24/12/2024 19:48,BTC,Negative
8,24/12/2024 16:58,BTC,Positive
3,25/12/2024 02:58,BTC,Positive
2,24/12/2024 17:51,BTC,Negative
1,25/12/2024 01:02,BTC,Negative
1,24/12/2024 17:07,BTC,Positive
2,25/12/2024 17:53,BTC,Positive
6,24/12/2024 19:30,BTC,Negative
7,24/12/2024 18:17,BTC,Negative
2,24/12/2024 22:23,BTC,Positive
0,24/12/2024 17:48,BTC,Negative
3,24/12/2024 17:13,BTC,Negative
1,24/12/2024 17:36,BTC,Negative
1,24/12/2024 17:03,BTC,Negative
3,24/12/2024 17:56,BTC,Positive
-3,24/12/2024 17:08,BTC,Positive
5,24/12/2024 22:42,BTC,Positive
1,24/12/2024 22:43,BTC,Negative
5,24/12/2024 17:24,BTC,Positive
5,24/12/2024 23:38,BTC,Positive
2,25/12/2024 00:17,BTC,Negative
2,24/12/2024 19:56,BTC,Positive
3,24/12/2024 17:47,BTC,Negative
3,24/12/2024 18:34,BTC,Negative
2,24/12/2024 17:54,BTC,Positive
1,24/12/2024 17:26,BTC,Negative
0,24/12/2024 17:22,BTC,Positive
1,24/12/2024 17:57,BTC,Positive
1,24/12/2024 18:51,BTC,Positive
2,24/12/2024 17:17,BTC,Positive
2,25/12/2024 17:49,BTC,Positive
1,26/12/2024 14:59,BTC,Positive
4,25/12/2024 08:15,BTC,Negative
1,24/12/2024 18:22,BTC,Negative
1,24/12/2024 18:55,BTC,Positive
1,26/12/2024 03:59,BTC,Negative
3,24/12/2024 18:01,BTC,Positive
1,24/12/2024 17:55,BTC,Negative
1,24/12/2024 17:42,BTC,Negative
1,26/12/2024 04:22,BTC,Negative
1,25/12/2024 17:05,BTC,Positive
3,24/12/2024 18:27,BTC,Positive
1,24/12/2024 20:18,BTC,Negative
2,24/12/2024 20:14,BTC,Positive
0,26/12/2024 10:02,BTC,Negative
2,25/12/2024 17:07,BTC,Negative
1,25/12/2024 15:54,BTC,Positive
94,24/12/2024 16:47,BTC,Negative
19,24/12/2024 17:14,BTC,Negative
9,24/12/2024 16:50,BTC,Negative
6,24/12/2024 23:42,BTC,Positive
2,24/12/2024 18:58,BTC,Positive
1,24/12/2024 19:40,BTC,Negative
1,24/12/2024 21:25,BTC,Positive
1,25/12/2024 13:05,BTC,Negative
1,25/12/2024 13:23,BTC,Negative
1,26/12/2024 10:12,BTC,Positive
0,25/12/2024 03:05,BTC,Negative
-1,24/12/2024 17:00,BTC,Positive
0,24/12/2024 18:20,BTC,Positive
0,25/12/2024 04:37,BTC,Negative
1,28/12/2024 15:45,BTC,Positive
1,26/12/2024 04:10,BTC,Positive
1,24/12/2024 19:40,BTC,Negative
325,24/12/2024 16:46,ADA,Negative
230,24/12/2024 16:50,ADA,Negative
74,24/12/2024 16:35,ADA,Negative
61,24/12/2024 17:16,ADA,Negative
49,24/12/2024 16:41,ADA,Negative
37,24/12/2024 16:39,ADA,Negative
8,24/12/2024 18:34,ADA,Negative
17,24/12/2024 20:28,ADA,Positive
37,24/12/2024 18:17,ADA,Negative
15,24/12/2024 16:43,ADA,Positive
18,24/12/2024 16:29,ADA,Negative
9,24/12/2024 16:46,ADA,Positive
6,25/12/2024 03:47,ADA,Positive
2,24/12/2024 17:44,ADA,Negative
2,24/12/2024 23:02,ADA,Negative
2,25/12/2024 17:40,ADA,Negative
2,25/12/2024 18:12,ADA,Negative
12,24/12/2024 16:27,ADA,Negative
4,24/12/2024 16:55,ADA,Negative
11,24/12/2024 17:00,ADA,Negative
2,24/12/2024 20:44,ADA,Negative
4,24/12/2024 17:10,ADA,Negative
4,24/12/2024 19:11,ADA,Positive
2,24/12/2024 18:47,ADA,Positive
2,24/12/2024 21:06,ADA,Negative
2,25/12/2024 00:28,ADA,Negative
1,24/12/2024 16:36,ADA,Negative
2,24/12/2024 17:33,ADA,Negative
1,24/12/2024 16:45,ADA,Negative
1,24/12/2024 17:32,ADA,Negative
1,24/12/2024 17:59,ADA,Negative
1,24/12/2024 18:23,ADA,Negative
1,24/12/2024 18:30,ADA,Negative
1,24/12/2024 18:56,ADA,Positive
1,24/12/2024 19:01,ADA,Negative
1,24/12/2024 19:52,ADA,Negative
1,24/12/2024 20:35,ADA,Negative
1,24/12/2024 21:23,ADA,Positive
1,24/12/2024 21:26,ADA,Negative
1,24/12/2024 21:41,ADA,Positive
1,24/12/2024 21:56,ADA,Negative
1,24/12/2024 21:58,ADA,Negative
1,24/12/2024 22:22,ADA,Positive
1,24/12/2024 22:54,ADA,Negative
1,25/12/2024 00:38,ADA,Negative
1,25/12/2024 01:31,ADA,Negative
1,25/12/2024 03:00,ADA,Negative
1,25/12/2024 07:07,ADA,Negative
1,25/12/2024 07:52,ADA,Positive
1,25/12/2024 15:25,ADA,Negative
1,25/12/2024 22:11,ADA,Positive
1,27/12/2024 09:39,ADA,Negative
1,28/12/2024 14:19,ADA,Negative
1,24/12/2024 17:24,ADA,Negative
1,24/12/2024 18:58,ADA,Positive
1,25/12/2024 05:05,ADA,Negative
0,24/12/2024 16:51,ADA,Negative
-8,24/12/2024 16:24,ADA,Negative
-1,24/12/2024 17:29,ADA,Negative
0,24/12/2024 20:02,ADA,Negative
-2,24/12/2024 17:54,ADA,Negative
-1,24/12/2024 16:58,ADA,Positive
-1,24/12/2024 18:34,ADA,Negative
0,24/12/2024 18:59,ADA,Positive
0,24/12/2024 23:18,ADA,Negative
0,25/12/2024 01:38,ADA,Negative
0,25/12/2024 03:17,ADA,Negative
-1,25/12/2024 08:30,ADA,Negative
-2,24/12/2024 18:27,ADA,Positive
-2,24/12/2024 18:51,ADA,Positive
-3,24/12/2024 16:25,ADA,Negative
92,24/12/2024 22:29,ADA,Negative
20,25/12/2024 00:29,ADA,Negative
49,24/12/2024 17:09,ADA,Negative
3,24/12/2024 17:26,ADA,Negative
7,24/12/2024 17:45,ADA,Negative
4,24/12/2024 18:51,ADA,Negative
1,25/12/2024 03:51,ADA,Negative
1,24/12/2024 22:49,ADA,Positive
-1,24/12/2024 20:22,ADA,Negative
21,24/12/2024 18:10,ADA,Positive
17,24/12/2024 17:18,ADA,Negative
3,24/12/2024 17:53,ADA,Positive
6,24/12/2024 21:26,ADA,Negative
36,24/12/2024 16:58,ADA,Negative
8,24/12/2024 16:40,ADA,Negative
1,24/12/2024 16:51,ADA,Positive
4,25/12/2024 07:29,ADA,Negative
-21,24/12/2024 20:55,ADA,Positive
2,24/12/2024 16:52,ADA,Positive
1,24/12/2024 17:10,ADA,Negative
3,25/12/2024 19:17,ADA,Negative
19,25/12/2024 01:09,ADA,Negative
-2,25/12/2024 00:16,ADA,Positive
-3,25/12/2024 00:49,ADA,Negative
8,24/12/2024 16:32,ADA,Positive
29,24/12/2024 18:51,ADA,Negative
2,25/12/2024 00:15,ADA,Positive
1,25/12/2024 17:46,ADA,Negative
0,25/12/2024 19:19,ADA,Positive
0,27/12/2024 02:33,ADA,Negative
9,24/12/2024 19:23,ADA,Positive
2,24/12/2024 17:08,ADA,Positive
11,24/12/2024 18:51,ADA,Negative
15,24/12/2024 17:34,ADA,Negative
8,24/12/2024 17:47,ADA,Negative
-3,24/12/2024 17:24,ADA,Positive
11,24/12/2024 16:43,ADA,Negative
4,24/12/2024 16:37,ADA,Positive
2,24/12/2024 18:53,ADA,Negative
1,24/12/2024 16:45,ADA,Negative
6,24/12/2024 17:35,ADA,Negative
1,25/12/2024 19:20,ADA,Negative
1,24/12/2024 19:01,ADA,Negative
1,24/12/2024 21:23,ADA,Negative
1,24/12/2024 21:33,ADA,Positive
1,24/12/2024 21:47,ADA,Positive
1,25/12/2024 15:25,ADA,Negative
3,24/12/2024 19:46,ADA,Negative
1,25/12/2024 19:29,ADA,Negative
4,24/12/2024 16:31,ADA,Negative
4,24/12/2024 16:31,ADA,Negative
0,24/12/2024 16:28,ADA,Negative
1,25/12/2024 19:25,ADA,Negative
5,25/12/2024 06:58,ADA,Positive
2,25/12/2024 21:16,ADA,Negative
2,26/12/2024 03:04,ADA,Positive
19,24/12/2024 18:44,ADA,Negative
0,24/12/2024 22:02,ADA,Positive
5,24/12/2024 21:40,ADA,Negative
4,24/12/2024 20:44,ADA,Negative
1,24/12/2024 21:22,ADA,Positive
5,25/12/2024 02:47,ADA,Positive
18,24/12/2024 18:14,ADA,Positive
5,24/12/2024 21:47,ADA,Positive
7,24/12/2024 16:48,ADA,Negative
4,24/12/2024 16:53,ADA,Negative
1,25/12/2024 06:20,ADA,Positive
0,24/12/2024 16:53,ADA,Positive
4,25/12/2024 01:00,ADA,Negative
-1,25/12/2024 22:46,ADA,Negative
3,25/12/2024 07:39,ADA,Negative
3,25/12/2024 01:39,ADA,Negative
1,25/12/2024 22:48,ADA,Negative
8,24/12/2024 16:46,ADA,Negative
3,24/12/2024 16:55,ADA,Positive
1,24/12/2024 18:50,ADA,Positive
1,25/12/2024 02:48,ADA,Negative
6,24/12/2024 21:30,ADA,Positive
0,24/12/2024 21:59,ADA,Negative
1,27/12/2024 02:35,ADA,Negative
2,25/12/2024 02:50,ADA,Negative
11,24/12/2024 17:39,ADA,Negative
5,24/12/2024 16:49,ADA,Negative
1,24/12/2024 19:24,ADA,Negative
1,25/12/2024 12:14,ADA,Positive
1,24/12/2024 21:35,ADA,Positive
1,26/12/2024 15:22,ADA,Positive
17,24/12/2024 20:36,ADA,Negative
2,24/12/2024 19:18,ADA,Negative
0,25/12/2024 01:06,ADA,Positive
4,24/12/2024 16:57,ADA,Positive
-2,25/12/2024 17:06,ADA,Negative
1,24/12/2024 22:00,ADA,Negative
-4,25/12/2024 02:50,ADA,Negative
4,25/12/2024 00:59,ADA,Negative
1,25/12/2024 00:59,ADA,Negative
0,27/12/2024 02:39,ADA,Negative
-3,24/12/2024 17:41,ADA,Negative
9,24/12/2024 21:24,ADA,Positive
7,24/12/2024 16:52,ADA,Positive
1,24/12/2024 17:03,ADA,Negative
11,24/12/2024 19:22,ADA,Negative
3,25/12/2024 02:07,ADA,Positive
1,24/12/2024 16:59,ADA,Positive
1,29/12/2024 18:17,ADA,Negative
2,25/12/2024 17:18,ADA,Negative
1,27/12/2024 02:45,ADA,Negative
5,24/12/2024 18:48,ADA,Negative
2,25/12/2024 01:09,ADA,Negative
6,24/12/2024 19:36,ADA,Positive
-1,24/12/2024 17:02,ADA,Negative
1,24/12/2024 19:38,ADA,Negative
3,24/12/2024 19:40,ADA,Negative
1,24/12/2024 19:57,USDC,Positive
1,24/12/2024 22:20,USDC,Negative
0,24/12/2024 18:12,USDC,Negative
1,25/12/2024 08:22,USDC,Positive
1,25/12/2024 08:22,USDC,Negative
1,24/12/2024 19:06,USDC,Negative
1,27/12/2024 16:18,USDC,Negative
2,24/12/2024 19:29,USDC,Negative
1,25/12/2024 08:23,USDC,Positive
15,24/12/2024 15:06,USDT,Negative
8,24/12/2024 15:07,USDT,Negative
4,24/12/2024 15:30,USDT,Negative
6,24/12/2024 15:08,USDT,Negative
2,24/12/2024 15:10,USDT,Negative
1,24/12/2024 15:08,USDT,Negative
1,24/12/2024 15:15,USDT,Negative
1,24/12/2024 15:16,USDT,Negative
1,24/12/2024 15:21,USDT,Negative
1,24/12/2024 15:25,USDT,Negative
1,24/12/2024 15:30,USDT,Positive
1,24/12/2024 15:31,USDT,Negative
1,24/12/2024 15:35,USDT,Positive
1,24/12/2024 15:36,USDT,Positive
1,24/12/2024 15:44,USDT,Positive
1,26/12/2024 21:21,USDT,Negative
1,27/12/2024 08:55,USDT,Positive
1,24/12/2024 15:18,USDT,Negative
0,24/12/2024 15:31,USDT,Negative
-1,24/12/2024 15:02,USDT,Negative
2,24/12/2024 19:09,USDT,Negative
4,24/12/2024 15:30,USDT,Negative
2,24/12/2024 16:09,USDT,Negative
1,24/12/2024 15:50,USDT,Negative
1,24/12/2024 16:12,USDT,Negative
1,27/12/2024 18:52,USDT,Negative
1,24/12/2024 15:15,USDT,Negative
2,24/12/2024 15:18,USDT,Negative
1,24/12/2024 15:48,USDT,Negative
1,24/12/2024 15:08,USDT,Negative
0,24/12/2024 15:16,USDT,Positive
2,24/12/2024 15:36,USDT,Negative
1,24/12/2024 15:47,USDT,Negative
1,25/12/2024 13:28,USDT,Positive
-3,24/12/2024 15:03,USDT,Positive
1,24/12/2024 19:12,USDT,Positive
1,27/12/2024 12:30,USDT,Negative
6,24/12/2024 15:47,USDT,Negative
2,24/12/2024 16:06,USDT,Negative
1,25/12/2024 07:20,USDT,Negative
1,27/12/2024 19:07,USDT,Negative
3,24/12/2024 15:24,USDT,Positive
2,24/12/2024 15:31,USDT,Positive
1,24/12/2024 17:10,USDT,Positive
1,24/12/2024 16:10,USDT,Negative
1,24/12/2024 15:28,USDT,Negative
1,24/12/2024 19:22,USDT,Positive
5,24/12/2024 15:49,USDT,Negative
2,26/12/2024 21:29,USDT,Negative
1,24/12/2024 16:12,USDT,Negative
1,24/12/2024 15:26,USDT,Negative
1,24/12/2024 16:17,USDT,Negative
2,24/12/2024 16:01,USDT,Positive
0,26/12/2024 21:31,USDT,Negative
1,24/12/2024 16:02,USDT,Positive
2,24/12/2024 16:03,USDT,Negative
1,26/12/2024 21:33,USDT,Positive
2,24/12/2024 16:32,USDT,Negative
4,24/12/2024 15:01,DOGE,Negative
4,24/12/2024 15:02,DOGE,Negative
4,24/12/2024 14:47,DOGE,Positive
1,24/12/2024 14:38,DOGE,Negative
1,24/12/2024 14:44,DOGE,Negative
1,24/12/2024 14:57,DOGE,Positive
1,24/12/2024 15:03,DOGE,Negative
1,24/12/2024 15:49,DOGE,Positive
1,24/12/2024 15:50,DOGE,Positive
6,24/12/2024 15:19,DOGE,Negative
1,24/12/2024 14:38,DOGE,Negative
1,24/12/2024 14:44,DOGE,Negative
1,24/12/2024 15:04,DOGE,Negative
2,24/12/2024 15:20,DOGE,Positive
1,24/12/2024 15:51,DOGE,Negative
0,24/12/2024 15:32,DOGE,Positive
2,24/12/2024 16:03,DOGE,Negative
2,24/12/2024 15:37,DOGE,Negative
1,24/12/2024 16:07,DOGE,Negative
1,24/12/2024 16:13,DOGE,Negative
1,24/12/2024 11:42,SOL,Negative
0,24/12/2024 11:34,SOL,Negative
1,24/12/2024 11:42,SOL,Negative
1,24/12/2024 18:33,SOL,Positive
1,24/12/2024 11:45,SOL,Positive
4,24/12/2024 10:56,BTC,Positive
3,24/12/2024 11:17,BTC,Negative
4,24/12/2024 11:00,BTC,Negative
1,24/12/2024 18:56,BTC,Negative
1,25/12/2024 00:38,BTC,Negative
1,24/12/2024 10:52,BTC,Positive
1,25/12/2024 01:42,BTC,Positive
1,25/12/2024 09:04,BTC,Negative
2,24/12/2024 19:18,SOL,Negative
2,24/12/2024 19:18,SOL,Negative
1,24/12/2024 09:12,SOL,Negative
1,24/12/2024 11:00,SOL,Positive
1,24/12/2024 09:45,SOL,Negative
1,24/12/2024 09:12,SOL,Negative
2,24/12/2024 11:03,SOL,Negative
6,24/12/2024 11:03,BTC,Negative
5,24/12/2024 11:04,BTC,Negative
3,24/12/2024 09:03,BTC,Negative
2,24/12/2024 10:45,BTC,Negative
2,24/12/2024 18:31,BTC,Negative
1,24/12/2024 09:40,BTC,Negative
1,24/12/2024 09:00,BTC,Positive
1,24/12/2024 09:40,BTC,Negative
5,24/12/2024 08:45,WLD,Negative
3,24/12/2024 15:20,WLD,Positive
3,25/12/2024 15:18,WLD,Negative
2,24/12/2024 10:00,WLD,Negative
2,24/12/2024 12:47,WLD,Positive
2,24/12/2024 14:22,WLD,Positive
2,24/12/2024 14:59,WLD,Positive
2,24/12/2024 19:17,WLD,Positive
1,24/12/2024 08:36,WLD,Negative
1,24/12/2024 08:36,WLD,Negative
1,24/12/2024 08:42,WLD,Negative
1,24/12/2024 09:42,WLD,Negative
1,24/12/2024 15:22,WLD,Positive
1,26/12/2024 09:50,WLD,Positive
-2,24/12/2024 08:51,WLD,Positive
0,24/12/2024 16:03,WLD,Positive
0,24/12/2024 17:16,WLD,Positive
2,26/12/2024 00:32,WLD,Negative
1,24/12/2024 08:42,WLD,Negative
1,24/12/2024 09:42,WLD,Negative
1,24/12/2024 09:10,WLD,Negative
1,24/12/2024 16:03,WLD,Negative
1,24/12/2024 18:37,WLD,Positive
2,26/12/2024 05:13,WLD,Negative
0,24/12/2024 09:12,WLD,Negative
2,24/12/2024 09:59,ETH,Negative
2,24/12/2024 08:46,ETH,Positive
1,24/12/2024 08:26,ETH,Positive
1,24/12/2024 08:36,ETH,Negative
1,24/12/2024 09:15,ETH,Negative
1,24/12/2024 10:49,ETH,Positive
3,24/12/2024 11:11,ETH,Positive
3,24/12/2024 09:44,ETH,Positive
1,24/12/2024 13:05,ETH,Positive
2,24/12/2024 08:36,ETH,Negative
2,24/12/2024 09:15,ETH,Negative
21,24/12/2024 08:08,BTC,Positive
7,24/12/2024 08:41,BTC,Negative
5,24/12/2024 08:45,BTC,Negative
1,24/12/2024 08:20,BTC,Positive
1,24/12/2024 08:27,BTC,Positive
1,24/12/2024 08:47,BTC,Negative
1,24/12/2024 08:49,BTC,Positive
1,24/12/2024 09:12,BTC,Negative
1,24/12/2024 09:45,BTC,Negative
1,24/12/2024 09:57,BTC,Negative
1,24/12/2024 14:54,BTC,Positive
0,24/12/2024 08:16,BTC,Positive
0,24/12/2024 08:17,BTC,Negative
-1,24/12/2024 10:23,BTC,Positive
3,24/12/2024 13:51,BTC,Positive
2,24/12/2024 15:42,BTC,Positive
2,24/12/2024 10:50,BTC,Positive
-3,24/12/2024 08:56,BTC,Negative
3,24/12/2024 18:38,BTC,Negative
0,24/12/2024 08:54,BTC,Negative
2,24/12/2024 13:17,BTC,Positive
1,24/12/2024 13:10,BTC,Positive
1,24/12/2024 08:47,BTC,Negative
1,24/12/2024 09:12,BTC,Negative
1,24/12/2024 09:45,BTC,Negative
1,24/12/2024 09:57,BTC,Negative
3,24/12/2024 09:29,BTC,Positive
3,24/12/2024 14:17,BTC,Negative
0,24/12/2024 18:58,BTC,Negative
